Member_ID,Member_Name,Village,District,Loan_Amount_BDT,Interest_Rate_Percent,Loan_Start_Date,Loan_End_Date,Installment_Amount_BDT,Payment_Status
M12561,Hasan Akter,Dakkhinpara,Khulna,57992,10,10/23/2023,10/22/2024,5315.93,Ongoing
M12562,Fatema Begum,Uttarpara,Dhaka,168614,12,9/8/2025,9/8/2026,15737.31,Late
M12563,Ayesha Sheikh,Modhupur,Mymensingh,172276,10,11/29/2024,11/29/2025,15791.97,Ongoing
M12564,Nusrat Begum,Shantipur,Rajshahi,96045,12,2/15/2023,2/15/2024,8964.2,Ongoing
M12565,Shila Khan,Modhupur,Sylhet,186712,15,11/23/2024,11/23/2025,17893.23,Ongoing
M12566,Salma Hossain,Modhupur,Barishal,54659,12,1/25/2025,1/25/2026,5101.51,Paid
M12567,Arif Sheikh,Dakkhinpara,Mymensingh,80503,20,3/11/2024,3/11/2025,8050.3,Paid
M12568,Salma Talukder,Charpara,Rajshahi,91945,18,12/19/2023,12/18/2024,9041.26,Late
M12569,Fatema Khan,Dakkhinpara,Chattogram,133614,20,7/1/2024,7/1/2025,13361.4,Ongoing
M12570,Shila Rahman,Kazipara,Mymensingh,132093,18,9/7/2025,9/7/2026,12989.14,Ongoing
M12571,Jamal Islam,Dakkhinpara,Chattogram,68589,10,8/17/2024,8/17/2025,6287.32,Paid
M12572,Tania Hossain,Kazipara,Mymensingh,196847,15,8/15/2024,8/15/2025,18864.5,Late
M12573,Rahim Talukder,Shantipur,Chattogram,83070,18,10/9/2024,10/9/2025,8168.55,Late
M12574,Tania Talukder,Shantipur,Chattogram,57057,12,8/11/2023,8/10/2024,5325.32,Due
M12575,Sabbir Islam,Charpara,Rangpur,125035,18,2/27/2024,2/26/2025,12295.11,Late
M12576,Karim Islam,Boro Bazar,Mymensingh,177410,15,5/19/2024,5/19/2025,17001.79,Ongoing
M12577,Rafiq Akter,Charpara,Barishal,57915,10,11/8/2023,11/7/2024,5308.88,Ongoing
M12578,Ayesha Rahman,Uttarpara,Mymensingh,101587,18,1/20/2025,1/20/2026,9989.39,Due
M12579,Salma Hossain,Dakkhinpara,Mymensingh,162254,20,5/1/2025,5/1/2026,16225.4,Late
M12580,Tania Begum,Charpara,Rajshahi,195096,10,4/26/2023,4/25/2024,17883.8,Due
M12581,Hasan Talukder,Modhupur,Mymensingh,142406,10,1/4/2025,1/4/2026,13053.88,Due
M12582,Salma Ahmed,Modhupur,Chattogram,192770,12,4/25/2024,4/25/2025,17991.87,Ongoing
M12583,Arif Hossain,Charpara,Khulna,131582,10,7/15/2025,7/15/2026,12061.68,Paid
M12584,Ayesha Islam,Charpara,Chattogram,193619,18,3/27/2024,3/27/2025,19039.2,Ongoing
M12585,Salma Sheikh,Charpara,Khulna,76919,18,2/9/2023,2/9/2024,7563.7,Ongoing
M12586,Rahim Rahman,Dakkhinpara,Barishal,142942,12,5/6/2023,5/5/2024,13341.25,Ongoing
M12587,Fatema Khan,Shantipur,Barishal,69624,15,1/14/2023,1/14/2024,6672.3,Paid
M12588,Salma Sheikh,Shantipur,Barishal,120389,12,4/26/2024,4/26/2025,11236.31,Due
M12589,Shila Ahmed,Uttarpara,Khulna,64861,15,11/23/2024,11/23/2025,6215.85,Ongoing
M12590,Fatema Rahman,Dakkhinpara,Rajshahi,90923,18,6/2/2024,6/2/2025,8940.76,Late
M12591,Hasan Khan,Shantipur,Rangpur,142129,12,12/5/2023,12/4/2024,13265.37,Ongoing
M12592,Arif Islam,Shantipur,Khulna,111345,12,6/6/2025,6/6/2026,10392.2,Late
M12593,Arif Sheikh,Charpara,Chattogram,178258,12,11/6/2024,11/6/2025,16637.41,Late
M12594,Hasan Talukder,Dakkhinpara,Sylhet,26075,20,3/20/2023,3/19/2024,2607.5,Ongoing
M12595,Ayesha Rahman,Dakkhinpara,Barishal,133512,15,5/30/2023,5/29/2024,12794.9,Ongoing
M12596,Imran Akter,Boro Bazar,Rangpur,60079,12,1/24/2025,1/24/2026,5607.37,Late
M12597,Ayesha Miah,Boro Bazar,Mymensingh,53643,15,10/14/2023,10/13/2024,5140.79,Paid
M12598,Rafiq Akter,Uttarpara,Barishal,56692,10,8/30/2025,8/30/2026,5196.77,Late
M12599,Jamal Hossain,Dakkhinpara,Rajshahi,177600,12,10/23/2024,10/23/2025,16576,Late
M12600,Arif Ahmed,Shantipur,Barishal,68695,15,3/28/2023,3/27/2024,6583.27,Due
M12601,Shila Miah,Sonapur,Dhaka,142824,20,8/26/2024,8/26/2025,14282.4,Ongoing
M12602,Salma Akter,Dakkhinpara,Rangpur,109015,18,9/14/2025,9/14/2026,10719.81,Late
M12603,Karim Khan,Dakkhinpara,Sylhet,25324,10,10/28/2023,10/27/2024,2321.37,Ongoing
M12604,Fatema Hossain,Dakkhinpara,Rangpur,140400,15,2/26/2025,2/26/2026,13455,Due
M12605,Rahim Akter,Shantipur,Rajshahi,127878,20,1/15/2024,1/14/2025,12787.8,Late
M12606,Rafiq Khan,Kazipara,Rajshahi,164891,10,4/9/2023,4/8/2024,15115.01,Paid
M12607,Arif Islam,Sonapur,Sylhet,131822,20,4/19/2023,4/18/2024,13182.2,Late
M12608,Nusrat Khan,Dakkhinpara,Chattogram,78545,18,4/9/2024,4/9/2025,7723.59,Ongoing
M12609,Arif Akter,Shantipur,Dhaka,44445,18,8/11/2025,8/11/2026,4370.43,Paid
M12610,Imran Islam,Modhupur,Rangpur,161133,18,4/16/2025,4/16/2026,15844.75,Paid
M12611,Tania Miah,Charpara,Dhaka,153845,10,4/28/2025,4/28/2026,14102.46,Due
M12612,Imran Talukder,Charpara,Sylhet,93348,15,10/20/2024,10/20/2025,8945.85,Paid
M12613,Salma Begum,Boro Bazar,Chattogram,29619,18,4/30/2025,4/30/2026,2912.53,Paid
M12614,Imran Islam,Modhupur,Khulna,158059,12,3/3/2025,3/3/2026,14752.17,Paid
M12615,Nusrat Islam,Charpara,Khulna,132224,18,8/29/2024,8/29/2025,13002.03,Ongoing
M12616,Salma Talukder,Shantipur,Sylhet,103839,12,10/15/2023,10/14/2024,9691.64,Ongoing
M12617,Mitu Islam,Uttarpara,Chattogram,110366,15,8/7/2025,8/7/2026,10576.74,Late
M12618,Tania Islam,Kazipara,Chattogram,151310,20,5/3/2023,5/2/2024,15131,Paid
M12619,Sabbir Rahman,Sonapur,Rajshahi,145862,10,8/9/2025,8/9/2026,13370.68,Paid
M12620,Nusrat Islam,Charpara,Mymensingh,185808,12,5/16/2025,5/16/2026,17342.08,Late
M12621,Karim Miah,Kazipara,Chattogram,147668,15,3/13/2024,3/13/2025,14151.52,Ongoing
M12622,Rafiq Begum,Sonapur,Chattogram,55024,10,4/1/2023,3/31/2024,5043.87,Due
M12623,Arif Miah,Charpara,Dhaka,125162,15,10/8/2023,10/7/2024,11994.69,Ongoing
M12624,Hasan Rahman,Kazipara,Rajshahi,190802,15,4/6/2025,4/6/2026,18285.19,Ongoing
M12625,Nusrat Sheikh,Shantipur,Rajshahi,45230,10,8/8/2023,8/7/2024,4146.08,Due
M12626,Arif Ahmed,Kazipara,Dhaka,181172,18,7/23/2023,7/22/2024,17815.25,Late
M12627,Shila Talukder,Shantipur,Mymensingh,104695,12,11/26/2023,11/25/2024,9771.53,Ongoing
M12628,Nusrat Islam,Uttarpara,Chattogram,170061,15,6/7/2025,6/7/2026,16297.51,Late
M12629,Shila Hossain,Shantipur,Chattogram,73165,10,4/22/2024,4/22/2025,6706.79,Due
M12630,Rahim Islam,Boro Bazar,Mymensingh,160624,10,6/30/2024,6/30/2025,14723.87,Late
M12631,Karim Hossain,Charpara,Khulna,85535,15,2/25/2023,2/25/2024,8197.1,Paid
M12632,Tania Akter,Charpara,Sylhet,120212,20,1/11/2025,1/11/2026,12021.2,Paid
M12633,Nusrat Talukder,Charpara,Rajshahi,190629,20,5/20/2024,5/20/2025,19062.9,Ongoing
M12634,Jamal Miah,Shantipur,Rangpur,78307,20,7/21/2024,7/21/2025,7830.7,Due
M12635,Sabbir Ahmed,Dakkhinpara,Barishal,63290,18,7/20/2023,7/19/2024,6223.52,Due
M12636,Nusrat Akter,Boro Bazar,Rajshahi,75307,10,8/11/2025,8/11/2026,6903.14,Paid
M12637,Jamal Akter,Boro Bazar,Mymensingh,194526,12,2/20/2023,2/20/2024,18155.76,Due
M12638,Sabbir Begum,Boro Bazar,Rajshahi,53298,18,9/18/2024,9/18/2025,5240.97,Due
M12639,Ayesha Rahman,Kazipara,Chattogram,179489,15,3/19/2024,3/19/2025,17201.03,Paid
M12640,Jamal Begum,Charpara,Khulna,30863,12,12/25/2024,12/25/2025,2880.55,Paid
M12641,Mitu Sheikh,Kazipara,Khulna,34682,18,10/22/2024,10/22/2025,3410.4,Ongoing
M12642,Tania Islam,Boro Bazar,Chattogram,46269,15,8/28/2025,8/28/2026,4434.11,Paid
M12643,Karim Rahman,Sonapur,Dhaka,140720,20,11/11/2024,11/11/2025,14072,Paid
M12644,Karim Islam,Kazipara,Rajshahi,39424,12,6/5/2024,6/5/2025,3679.57,Late
M12645,Arif Sheikh,Modhupur,Dhaka,152698,10,2/12/2025,2/12/2026,13997.32,Due
M12646,Tania Khan,Dakkhinpara,Rangpur,64500,15,7/31/2023,7/30/2024,6181.25,Paid
M12647,Nusrat Akter,Sonapur,Dhaka,175659,18,3/10/2025,3/10/2026,17273.13,Paid
M12648,Tania Begum,Kazipara,Sylhet,110603,20,6/26/2024,6/26/2025,11060.3,Paid
M12649,Jamal Hossain,Uttarpara,Rajshahi,109032,18,9/30/2023,9/29/2024,10721.48,Due
M12650,Imran Miah,Kazipara,Mymensingh,91725,10,1/23/2024,1/22/2025,8408.12,Paid
M12651,Ayesha Begum,Uttarpara,Mymensingh,108854,18,7/12/2024,7/12/2025,10703.98,Late
M12652,Tania Sheikh,Kazipara,Sylhet,39899,10,4/26/2024,4/26/2025,3657.41,Ongoing
M12653,Hasan Hossain,Boro Bazar,Chattogram,26623,10,5/20/2025,5/20/2026,2440.44,Due
M12654,Sabbir Akter,Boro Bazar,Dhaka,85613,10,7/21/2023,7/20/2024,7847.86,Due
M12655,Shila Begum,Kazipara,Mymensingh,121131,18,3/10/2024,3/10/2025,11911.22,Due
M12656,Ayesha Sheikh,Boro Bazar,Rajshahi,139052,20,11/5/2023,11/4/2024,13905.2,Ongoing
M12657,Karim Islam,Charpara,Rangpur,74544,18,4/22/2025,4/22/2026,7330.16,Due
M12658,Sabbir Talukder,Boro Bazar,Barishal,79801,12,6/11/2025,6/11/2026,7448.09,Paid
M12659,Fatema Sheikh,Charpara,Rajshahi,156703,12,1/4/2024,1/3/2025,14625.61,Ongoing
M12660,Fatema Miah,Sonapur,Dhaka,92419,20,1/22/2023,1/22/2024,9241.9,Late
M12661,Imran Hossain,Kazipara,Khulna,20824,20,2/22/2025,2/22/2026,2082.4,Due
M12662,Rafiq Khan,Dakkhinpara,Rangpur,187412,20,4/5/2023,4/4/2024,18741.2,Ongoing
M12663,Arif Islam,Sonapur,Dhaka,160070,12,9/3/2024,9/3/2025,14939.87,Paid
M12664,Karim Islam,Uttarpara,Barishal,129819,10,1/1/2023,1/1/2024,11900.07,Paid
M12665,Shila Ahmed,Shantipur,Rajshahi,83694,15,9/14/2024,9/14/2025,8020.68,Ongoing
M12666,Jamal Sheikh,Shantipur,Mymensingh,171144,15,9/9/2025,9/9/2026,16401.3,Due
M12667,Shila Sheikh,Boro Bazar,Dhaka,46712,10,2/5/2024,2/4/2025,4281.93,Ongoing
M12668,Rafiq Sheikh,Modhupur,Chattogram,41487,10,1/29/2025,1/29/2026,3802.97,Due
M12669,Nusrat Rahman,Charpara,Dhaka,164090,10,2/10/2025,2/10/2026,15041.58,Due
M12670,Nusrat Akter,Modhupur,Dhaka,27550,20,8/28/2023,8/27/2024,2755,Late
M12671,Hasan Rahman,Shantipur,Rangpur,102406,12,7/8/2025,7/8/2026,9557.89,Ongoing
M12672,Tania Talukder,Boro Bazar,Mymensingh,38548,20,5/3/2024,5/3/2025,3854.8,Late
M12673,Imran Khan,Dakkhinpara,Sylhet,39750,10,9/4/2025,9/4/2026,3643.75,Late
M12674,Hasan Begum,Kazipara,Mymensingh,48967,18,10/8/2023,10/7/2024,4815.09,Late
M12675,Salma Begum,Boro Bazar,Barishal,60374,12,8/6/2025,8/6/2026,5634.91,Late
M12676,Mitu Hossain,Dakkhinpara,Sylhet,49655,12,9/14/2023,9/13/2024,4634.47,Paid
M12677,Salma Sheikh,Boro Bazar,Mymensingh,26314,15,7/2/2023,7/1/2024,2521.76,Paid
M12678,Arif Hossain,Uttarpara,Mymensingh,173940,15,2/21/2025,2/21/2026,16669.25,Late
M12679,Salma Sheikh,Boro Bazar,Rangpur,133400,15,2/12/2024,2/11/2025,12784.17,Due
M12680,Mitu Akter,Charpara,Barishal,84068,12,5/31/2023,5/30/2024,7846.35,Ongoing
M12681,Karim Begum,Kazipara,Khulna,111960,20,5/24/2025,5/24/2026,11196,Ongoing
M12682,Mitu Khan,Modhupur,Dhaka,72166,18,8/7/2023,8/6/2024,7096.32,Paid
M12683,Hasan Hossain,Uttarpara,Rajshahi,73653,20,2/22/2025,2/22/2026,7365.3,Ongoing
M12684,Hasan Khan,Sonapur,Dhaka,186405,10,6/14/2023,6/13/2024,17087.12,Late
M12685,Ayesha Sheikh,Uttarpara,Dhaka,44137,18,9/5/2023,9/4/2024,4340.14,Ongoing
M12686,Rahim Begum,Sonapur,Chattogram,85099,10,4/26/2023,4/25/2024,7800.74,Due
M12687,Jamal Khan,Kazipara,Barishal,104769,12,9/4/2023,9/3/2024,9778.44,Late
M12688,Fatema Khan,Dakkhinpara,Sylhet,169601,20,7/5/2023,7/4/2024,16960.1,Due
M12689,Shila Sheikh,Kazipara,Mymensingh,158378,15,7/31/2025,7/31/2026,15177.89,Ongoing
M12690,Sabbir Ahmed,Shantipur,Dhaka,55712,10,5/4/2025,5/4/2026,5106.93,Ongoing
M12691,Shila Khan,Dakkhinpara,Khulna,31438,20,1/17/2023,1/17/2024,3143.8,Late
M12692,Karim Sheikh,Charpara,Rangpur,151728,20,7/8/2024,7/8/2025,15172.8,Late
M12693,Tania Miah,Dakkhinpara,Barishal,160060,15,3/5/2024,3/5/2025,15339.08,Late
M12694,Imran Talukder,Uttarpara,Dhaka,73940,15,5/11/2024,5/11/2025,7085.92,Paid
M12695,Mitu Khan,Kazipara,Rajshahi,113366,10,10/27/2024,10/27/2025,10391.88,Paid
M12696,Karim Talukder,Kazipara,Chattogram,141221,12,6/15/2023,6/14/2024,13180.63,Ongoing
M12697,Salma Sheikh,Sonapur,Barishal,188002,15,11/15/2024,11/15/2025,18016.86,Due
M12698,Rafiq Islam,Sonapur,Dhaka,89778,10,2/17/2025,2/17/2026,8229.65,Due
M12699,Salma Miah,Uttarpara,Mymensingh,41905,20,8/16/2024,8/16/2025,4190.5,Ongoing
M12700,Mitu Miah,Uttarpara,Dhaka,191334,18,9/30/2023,9/29/2024,18814.51,Paid
M12701,Arif Islam,Kazipara,Sylhet,22984,18,9/19/2023,9/18/2024,2260.09,Late
M12702,Ayesha Islam,Sonapur,Barishal,76810,20,6/26/2025,6/26/2026,7681,Ongoing
M12703,Rafiq Talukder,Modhupur,Barishal,31125,20,3/27/2024,3/27/2025,3112.5,Late
M12704,Fatema Ahmed,Dakkhinpara,Barishal,163365,15,7/1/2023,6/30/2024,15655.81,Paid
M12705,Salma Khan,Charpara,Chattogram,182062,15,9/26/2023,9/25/2024,17447.61,Late
M12706,Nusrat Akter,Charpara,Dhaka,143959,12,12/17/2023,12/16/2024,13436.17,Ongoing
M12707,Rahim Sheikh,Charpara,Mymensingh,174400,18,5/29/2024,5/29/2025,17149.33,Ongoing
M12708,Tania Rahman,Sonapur,Khulna,161646,15,7/8/2023,7/7/2024,15491.07,Due
M12709,Imran Talukder,Kazipara,Dhaka,36550,15,2/19/2024,2/18/2025,3502.71,Late
M12710,Salma Ahmed,Kazipara,Barishal,196521,10,8/10/2024,8/10/2025,18014.42,Due
M12711,Ayesha Talukder,Kazipara,Dhaka,187594,20,4/19/2024,4/19/2025,18759.4,Late
M12712,Rafiq Islam,Shantipur,Dhaka,20331,12,5/18/2025,5/18/2026,1897.56,Paid
M12713,Sabbir Begum,Modhupur,Khulna,42893,15,10/12/2024,10/12/2025,4110.58,Ongoing
M12714,Rahim Islam,Kazipara,Chattogram,161409,15,10/29/2023,10/28/2024,15468.36,Late
M12715,Rafiq Rahman,Boro Bazar,Mymensingh,198044,15,6/15/2025,6/15/2026,18979.22,Due
M12716,Sabbir Hossain,Modhupur,Mymensingh,179113,20,10/26/2023,10/25/2024,17911.3,Due
M12717,Tania Miah,Dakkhinpara,Rangpur,194351,20,8/28/2025,8/28/2026,19435.1,Paid
M12718,Shila Miah,Shantipur,Chattogram,143698,20,3/28/2023,3/27/2024,14369.8,Due
M12719,Sabbir Sheikh,Sonapur,Barishal,199052,18,9/14/2023,9/13/2024,19573.45,Due
M12720,Arif Begum,Kazipara,Sylhet,65619,20,11/2/2024,11/2/2025,6561.9,Paid
M12721,Fatema Miah,Sonapur,Dhaka,82862,10,6/30/2024,6/30/2025,7595.68,Ongoing
M12722,Rahim Akter,Kazipara,Dhaka,175023,18,5/15/2023,5/14/2024,17210.6,Ongoing
M12723,Salma Begum,Uttarpara,Chattogram,64628,15,4/30/2023,4/29/2024,6193.52,Due
M12724,Sabbir Ahmed,Boro Bazar,Rajshahi,61155,18,11/29/2023,11/28/2024,6013.57,Ongoing
M12725,Karim Ahmed,Shantipur,Dhaka,21798,15,5/16/2025,5/16/2026,2088.97,Due
M12726,Rafiq Akter,Modhupur,Chattogram,162964,15,5/27/2025,5/27/2026,15617.38,Late
M12727,Sabbir Miah,Dakkhinpara,Chattogram,85365,15,9/26/2025,9/26/2026,8180.81,Ongoing
M12728,Arif Sheikh,Boro Bazar,Khulna,125627,15,2/19/2024,2/18/2025,12039.25,Due
M12729,Sabbir Akter,Charpara,Mymensingh,69388,12,8/4/2025,8/4/2026,6476.21,Due
M12730,Shila Rahman,Boro Bazar,Dhaka,39130,15,5/28/2023,5/27/2024,3749.96,Ongoing
M12731,Sabbir Begum,Kazipara,Rangpur,61849,10,2/22/2023,2/22/2024,5669.49,Ongoing
M12732,Fatema Rahman,Boro Bazar,Chattogram,165492,18,1/4/2025,1/4/2026,16273.38,Due
M12733,Arif Islam,Sonapur,Barishal,49558,18,4/30/2024,4/30/2025,4873.2,Paid
M12734,Salma Khan,Kazipara,Mymensingh,103375,20,6/13/2023,6/12/2024,10337.5,Due
M12735,Nusrat Hossain,Boro Bazar,Khulna,43338,10,8/12/2025,8/12/2026,3972.65,Paid
M12736,Fatema Hossain,Kazipara,Chattogram,73519,20,3/29/2024,3/29/2025,7351.9,Due
M12737,Karim Talukder,Sonapur,Sylhet,87704,12,4/25/2024,4/25/2025,8185.71,Ongoing
M12738,Sabbir Sheikh,Charpara,Mymensingh,77754,20,6/14/2023,6/13/2024,7775.4,Ongoing
M12739,Shila Hossain,Dakkhinpara,Rajshahi,47355,20,9/4/2023,9/3/2024,4735.5,Late
M12740,Rahim Hossain,Dakkhinpara,Barishal,103077,12,2/10/2024,2/9/2025,9620.52,Late
M12741,Nusrat Islam,Modhupur,Dhaka,140911,18,8/27/2023,8/26/2024,13856.25,Paid
M12742,Jamal Islam,Uttarpara,Chattogram,61276,20,6/26/2024,6/26/2025,6127.6,Late
M12743,Fatema Rahman,Dakkhinpara,Chattogram,148561,18,12/27/2023,12/26/2024,14608.5,Ongoing
M12744,Rafiq Sheikh,Sonapur,Mymensingh,193676,15,1/18/2024,1/17/2025,18560.62,Due
M12745,Sabbir Sheikh,Sonapur,Chattogram,141044,10,8/28/2025,8/28/2026,12929.03,Paid
M12746,Mitu Miah,Sonapur,Rajshahi,60892,18,1/20/2024,1/19/2025,5987.71,Due
M12747,Jamal Sheikh,Dakkhinpara,Barishal,87931,12,10/2/2024,10/2/2025,8206.89,Due
M12748,Salma Islam,Dakkhinpara,Rangpur,100620,20,7/29/2025,7/29/2026,10062,Due
M12749,Rahim Talukder,Shantipur,Sylhet,189987,20,2/2/2024,2/1/2025,18998.7,Late
M12750,Salma Sheikh,Shantipur,Khulna,103217,12,12/5/2024,12/5/2025,9633.59,Ongoing
M12751,Hasan Talukder,Shantipur,Dhaka,23400,12,4/22/2025,4/22/2026,2184,Ongoing
M12752,Fatema Hossain,Dakkhinpara,Sylhet,38392,15,2/16/2025,2/16/2026,3679.23,Paid
M12753,Mitu Sheikh,Shantipur,Barishal,57547,15,8/19/2024,8/19/2025,5514.92,Paid
M12754,Sabbir Rahman,Boro Bazar,Mymensingh,65968,15,12/1/2023,11/30/2024,6321.93,Late
M12755,Salma Miah,Dakkhinpara,Barishal,99796,10,6/21/2023,6/20/2024,9147.97,Ongoing
M12756,Imran Begum,Uttarpara,Dhaka,186208,18,4/30/2024,4/30/2025,18310.45,Paid
M12757,Salma Rahman,Kazipara,Rangpur,96795,15,2/12/2025,2/12/2026,9276.19,Late
M12758,Tania Akter,Uttarpara,Rangpur,31674,18,3/2/2025,3/2/2026,3114.61,Paid
M12759,Sabbir Khan,Sonapur,Khulna,69046,18,10/30/2024,10/30/2025,6789.52,Late
M12760,Salma Islam,Shantipur,Dhaka,70776,18,2/7/2024,2/6/2025,6959.64,Ongoing
M12761,Hasan Islam,Dakkhinpara,Khulna,125464,20,8/5/2025,8/5/2026,12546.4,Paid
M12762,Sabbir Hossain,Modhupur,Sylhet,172219,12,1/10/2023,1/10/2024,16073.77,Late
M12763,Hasan Islam,Charpara,Barishal,106960,18,4/18/2025,4/18/2026,10517.73,Paid
M12764,Rafiq Akter,Charpara,Rangpur,96975,10,10/23/2024,10/23/2025,8889.38,Ongoing
M12765,Nusrat Khan,Boro Bazar,Sylhet,54256,10,3/5/2024,3/5/2025,4973.47,Due
M12766,Salma Rahman,Modhupur,Khulna,100034,12,11/21/2024,11/21/2025,9336.51,Ongoing
M12767,Rahim Akter,Shantipur,Rangpur,100670,15,1/24/2024,1/23/2025,9647.54,Ongoing
M12768,Sabbir Rahman,Boro Bazar,Dhaka,61762,10,7/9/2025,7/9/2026,5661.52,Ongoing
M12769,Jamal Islam,Uttarpara,Rangpur,156893,15,2/5/2024,2/4/2025,15035.58,Late
M12770,Fatema Begum,Kazipara,Rajshahi,75764,10,4/20/2023,4/19/2024,6945.03,Late
M12771,Imran Khan,Dakkhinpara,Chattogram,72424,20,3/9/2024,3/9/2025,7242.4,Late
M12772,Salma Rahman,Boro Bazar,Rangpur,164164,10,7/16/2025,7/16/2026,15048.37,Paid
M12773,Fatema Talukder,Shantipur,Khulna,134694,10,7/9/2024,7/9/2025,12346.95,Due
M12774,Mitu Sheikh,Modhupur,Khulna,109778,15,6/14/2024,6/14/2025,10520.39,Ongoing
M12775,Karim Islam,Kazipara,Mymensingh,157992,15,7/31/2023,7/30/2024,15140.9,Paid
M12776,Rafiq Talukder,Kazipara,Khulna,78227,15,11/6/2023,11/5/2024,7496.75,Ongoing
M12777,Imran Rahman,Shantipur,Rajshahi,196465,18,5/5/2023,5/4/2024,19319.06,Paid
M12778,Ayesha Talukder,Charpara,Barishal,197390,15,2/10/2023,2/10/2024,18916.54,Due
M12779,Sabbir Miah,Uttarpara,Rangpur,48337,18,11/16/2024,11/16/2025,4753.14,Late
M12780,Sabbir Khan,Kazipara,Sylhet,61898,15,9/17/2024,9/17/2025,5931.89,Due
M12781,Nusrat Sheikh,Sonapur,Sylhet,56635,20,8/29/2023,8/28/2024,5663.5,Late
M12782,Fatema Talukder,Shantipur,Mymensingh,192813,15,5/21/2025,5/21/2026,18477.91,Paid
M12783,Nusrat Talukder,Dakkhinpara,Rajshahi,62634,18,11/20/2023,11/19/2024,6159.01,Due
M12784,Fatema Ahmed,Charpara,Rangpur,63576,10,11/26/2023,11/25/2024,5827.8,Ongoing
M12785,Salma Talukder,Charpara,Rangpur,191580,20,11/7/2023,11/6/2024,19158,Ongoing
M12786,Rahim Islam,Shantipur,Rangpur,118368,10,3/9/2023,3/8/2024,10850.4,Late
M12787,Imran Khan,Sonapur,Khulna,126901,10,4/3/2024,4/3/2025,11632.59,Due
M12788,Karim Khan,Uttarpara,Dhaka,193378,20,3/13/2025,3/13/2026,19337.8,Ongoing
M12789,Rahim Talukder,Charpara,Rajshahi,70050,12,1/6/2025,1/6/2026,6538,Ongoing
M12790,Tania Ahmed,Kazipara,Chattogram,135980,20,7/21/2023,7/20/2024,13598,Paid
M12791,Rafiq Akter,Boro Bazar,Rangpur,182023,20,2/12/2025,2/12/2026,18202.3,Due
M12792,Rahim Sheikh,Uttarpara,Barishal,36495,10,6/13/2024,6/13/2025,3345.38,Late
M12793,Fatema Sheikh,Shantipur,Rajshahi,141109,15,7/16/2025,7/16/2026,13522.95,Due
M12794,Imran Begum,Modhupur,Khulna,109754,20,6/15/2023,6/14/2024,10975.4,Due
M12795,Salma Miah,Shantipur,Rangpur,44520,18,8/9/2024,8/9/2025,4377.8,Ongoing
M12796,Karim Miah,Charpara,Dhaka,33596,15,9/1/2025,9/1/2026,3219.62,Late
M12797,Imran Talukder,Shantipur,Barishal,139704,12,1/9/2023,1/9/2024,13039.04,Paid
M12798,Rafiq Ahmed,Sonapur,Barishal,147186,20,10/2/2023,10/1/2024,14718.6,Ongoing
M12799,Jamal Hossain,Modhupur,Sylhet,184342,15,12/22/2024,12/22/2025,17666.11,Late
M12800,Tania Khan,Uttarpara,Mymensingh,126924,20,12/26/2023,12/25/2024,12692.4,Late
M12801,Ayesha Begum,Sonapur,Rajshahi,80189,15,8/14/2024,8/14/2025,7684.78,Paid
M12802,Karim Rahman,Shantipur,Barishal,99959,20,5/8/2025,5/8/2026,9995.9,Ongoing
M12803,Karim Sheikh,Dakkhinpara,Khulna,164570,18,4/6/2024,4/6/2025,16182.72,Ongoing
M12804,Imran Sheikh,Modhupur,Chattogram,160914,15,5/19/2025,5/19/2026,15420.93,Ongoing
M12805,Karim Sheikh,Sonapur,Chattogram,132514,12,3/27/2023,3/26/2024,12367.97,Paid
M12806,Karim Ahmed,Shantipur,Chattogram,115609,20,9/13/2024,9/13/2025,11560.9,Late
M12807,Shila Sheikh,Dakkhinpara,Barishal,128711,12,2/2/2024,2/1/2025,12013.03,Late
M12808,Mitu Talukder,Boro Bazar,Barishal,166247,18,1/10/2024,1/9/2025,16347.62,Due
M12809,Mitu Khan,Charpara,Sylhet,56616,12,6/21/2024,6/21/2025,5284.16,Paid
M12810,Hasan Akter,Shantipur,Barishal,134550,20,1/25/2024,1/24/2025,13455,Late
M12811,Tania Khan,Modhupur,Chattogram,134018,18,2/3/2023,2/3/2024,13178.44,Due
M12812,Arif Akter,Boro Bazar,Sylhet,81462,20,10/1/2023,9/30/2024,8146.2,Ongoing
M12813,Rahim Begum,Kazipara,Dhaka,132090,18,8/29/2024,8/29/2025,12988.85,Paid
M12814,Arif Akter,Uttarpara,Dhaka,116840,18,8/21/2023,8/20/2024,11489.27,Due
M12815,Shila Hossain,Uttarpara,Barishal,198098,12,4/18/2024,4/18/2025,18489.15,Ongoing
M12816,Jamal Akter,Sonapur,Rangpur,162324,10,1/20/2023,1/20/2024,14879.7,Paid
M12817,Rahim Sheikh,Shantipur,Rangpur,162558,20,7/26/2024,7/26/2025,16255.8,Due
M12818,Karim Miah,Kazipara,Sylhet,46901,10,4/26/2024,4/26/2025,4299.26,Ongoing
M12819,Rafiq Begum,Modhupur,Rangpur,20308,15,5/6/2025,5/6/2026,1946.18,Ongoing
M12820,Tania Akter,Shantipur,Chattogram,115108,20,3/2/2024,3/2/2025,11510.8,Paid
M12821,Jamal Rahman,Sonapur,Khulna,51523,12,10/4/2023,10/3/2024,4808.81,Ongoing
